source,target,weight,source_name,target_name
0OvUNVCJq45yhwqV0VlCFU,1zinENrkC4pXJ1NLAuR153,8,Renno Poeta,Diego Barão
0OvUNVCJq45yhwqV0VlCFU,2lAiS5P2n4NxMSWh74mR86,2,Renno Poeta,Aleffy
0OvUNVCJq45yhwqV0VlCFU,3FAY5eXAMbyVPVzJjqbPIg,8,Renno Poeta,Lucas Medeiros
0OvUNVCJq45yhwqV0VlCFU,3QTAyLjdSHfU35H0xev22L,1,Renno Poeta,Henrique Castro
0OvUNVCJq45yhwqV0VlCFU,3TVOApnrcznjhsnr8T2VGT,2,Renno Poeta,Lucas Pavani
0OvUNVCJq45yhwqV0VlCFU,3WDVyv01yK8iPfMDzY2Dzt,3,Renno Poeta,Vine Show
0OvUNVCJq45yhwqV0VlCFU,538rYMi90XBCYyb3VQfFeB,2,Renno Poeta,Anajuh
0OvUNVCJq45yhwqV0VlCFU,5lrBgTYWyaJ2AFXm8Awnat,1,Renno Poeta,Elvis Elan
0OvUNVCJq45yhwqV0VlCFU,6VnZXneIpxA04MhrnvOyoS,1,Renno Poeta,Rodrigo Reys
0OvUNVCJq45yhwqV0VlCFU,6pCj7Ls22tERf73ulKAjzl,2,Renno Poeta,Aleff
0OvUNVCJq45yhwqV0VlCFU,6u0hXq2CphNnuIzVUGdy9B,1,Renno Poeta,Hiago Nobre
0OvUNVCJq45yhwqV0VlCFU,7uICfv8NLNPaGQ46EGkqsb,3,Renno Poeta,Allefy
0Ox7dgj9N3SmN67l4KvdNN,0ecMOqRQhI9aEUzxWDjY7d,3,"Thomas Pentz, Jr.",Duncan Toothill
0Ox7dgj9N3SmN67l4KvdNN,1iUNP5mJTPkWOavYICO4Sx,3,"Thomas Pentz, Jr.",Tyrone Jermaine Carter
0Ox7dgj9N3SmN67l4KvdNN,1ivoavct6E182yXgKQ0lSf,1,"Thomas Pentz, Jr.",Karen Ørsted
0Ox7dgj9N3SmN67l4KvdNN,2COmeQnXlj9ktLP9AgqZ36,3,"Thomas Pentz, Jr.",Clément Picard
0Ox7dgj9N3SmN67l4KvdNN,44f5cwdwfLlqqCBXsYR5aE,3,"Thomas Pentz, Jr.",Maxime Picard
0Ox7dgj9N3SmN67l4KvdNN,5cZGstefs942K95K1isudw,1,"Thomas Pentz, Jr.",Ronni Vindahl
0OxijLkv0vvvXwXASaInfi,44pzYBChdsW5RQFBkqr0ZZ,3,Timothy butler,W. Ward
0OxijLkv0vvvXwXASaInfi,5V2FIE5uiQU1WDxUxGNgHr,3,Timothy butler,F. Iommi
0OxijLkv0vvvXwXASaInfi,6IFxqP9hJkfSF1LAcarVWe,3,Timothy butler,J. Osbourne
0Oyxj6T9BLAkfJmxEMbuFn,0jODqzGbGbc5yl0nfnGhVZ,1,Clara Valverde,Filipe Toca
0Oyxj6T9BLAkfJmxEMbuFn,1xLednxrSxjEDeslQeTrZ9,1,Clara Valverde,Pump Killa
0Oyxj6T9BLAkfJmxEMbuFn,4FPhIR1f2DuK06HiCwaP2L,1,Clara Valverde,Juliano Valle
0Oyxj6T9BLAkfJmxEMbuFn,4SPpNl0rBS4iqKO2y3XOba,1,Clara Valverde,Tiê Castro
0Oyxj6T9BLAkfJmxEMbuFn,4oUAuLsAHaaLCtX9YNX6Ol,1,Clara Valverde,Pedro Felipe
0Oyxj6T9BLAkfJmxEMbuFn,5v0NPtWJElRVh24ECkstap,1,Clara Valverde,Rapha Oliveira
0Oyxj6T9BLAkfJmxEMbuFn,5yNlFmp5vESd61p6Ob3Qzo,1,Clara Valverde,Lary
0Oyxj6T9BLAkfJmxEMbuFn,6V7LnXA4LZLzPQtUm08c2v,1,Clara Valverde,Jenni Mosello
0P2ceBr9SQjsNEYvruxczP,1ivoavct6E182yXgKQ0lSf,2,Kurtis McKenzie,Karen Ørsted
0P2ceBr9SQjsNEYvruxczP,3BDxOOSCJi37CXlqHlfChh,1,Kurtis McKenzie,Cass Lowe
0P2ceBr9SQjsNEYvruxczP,3MUizwh4ZdiKY1OYmtCa53,2,Kurtis McKenzie,Ajay Bhattacharyya
0P2ceBr9SQjsNEYvruxczP,4ds4T6Z1azUH0aIpo6A4At,1,Kurtis McKenzie,John Hill
0P2ceBr9SQjsNEYvruxczP,65nZJXtj0L8PwiNAWpAINg,2,Kurtis McKenzie,Mike Riley
0P2ceBr9SQjsNEYvruxczP,66BLVMgCHlP38UynS073vi,1,Kurtis McKenzie,Adam Feeney
0P2p1bqVyP2EgqubwjTBUJ,6TsACUwXfs5acBAZqPOGFj,1,Claude François,Jacques Reveaux
0P3LXV3N4Ty0WoyOPETvV3,0QUCy5IQKJ43cGdZhxkRi2,1,Rita Sahatçiu Ora,Yogesh Tulsiani
0P3LXV3N4Ty0WoyOPETvV3,1pxn9JYpUkzVAv8bCG2mkM,1,Rita Sahatçiu Ora,Romeo Testa
0P3LXV3N4Ty0WoyOPETvV3,1ryt6vkQS5DguWDXzHpGFx,1,Rita Sahatçiu Ora,Leon Rolle
0P3LXV3N4Ty0WoyOPETvV3,4Ri1tBTX5xO3WNobdRKNkV,1,Rita Sahatçiu Ora,Deleon Blake
0P3LXV3N4Ty0WoyOPETvV3,5HMoOvGsR4cs8nJrmj5PUG,1,Rita Sahatçiu Ora,Piers Aggett
0P3LXV3N4Ty0WoyOPETvV3,7CV9nbhsHl3tlKAzrOZ0Cu,1,Rita Sahatçiu Ora,Kesi Dryden
0P3LXV3N4Ty0WoyOPETvV3,7cz124Ll58iZ6MeqQMA8gp,1,Rita Sahatçiu Ora,Amir Amor
0P5FjTy1hd0aSQGr5oRqPe,0z4JZadCwwIz2B3bEer23M,2,Victor Hugo,Flavinho Tinto
0P5FjTy1hd0aSQGr5oRqPe,29Z04DBLb4iFMvrkjyGqca,3,Victor Hugo,Philipe Pancadinha
0P5FjTy1hd0aSQGr5oRqPe,3WDVyv01yK8iPfMDzY2Dzt,2,Victor Hugo,Vine Show
0P5FjTy1hd0aSQGr5oRqPe,5KChwtGx1aS5gWmxoRK4xt,2,Victor Hugo,Nando Marx
0P5FjTy1hd0aSQGr5oRqPe,7B4RVvrNBDglh5cQYKtQFF,1,Victor Hugo,Phillipe Pancadinha
0P5FjTy1hd0aSQGr5oRqPe,7ngWf1tlJyuyaQOpYym5KD,2,Victor Hugo,Douglas Mello
0P6MMwrT3gHj8oybdz6og7,0xEVr5H3VEj3g11u1q6ifW,1,Tico Santa Cruz,MZ
0P6MMwrT3gHj8oybdz6og7,1iDZs8fusDTrzUzm5pzDsN,2,Tico Santa Cruz,Fábio Brasil
0P6MMwrT3gHj8oybdz6og7,3CFn6fQG61oLYj8xa7Qsi4,1,Tico Santa Cruz,Rodrigo Netto
0P6MMwrT3gHj8oybdz6og7,3ovsz8I84MfvsRjskEizvo,1,Tico Santa Cruz,WAO
0P6MMwrT3gHj8oybdz6og7,3uqRoTmSd0KyTpkNmoGIfE,2,Tico Santa Cruz,DJ Cleston
0P6MMwrT3gHj8oybdz6og7,57mFL4s85u6sFhZKuEYxxf,3,Tico Santa Cruz,Renato Rocha
0P6MMwrT3gHj8oybdz6og7,68UaI8CsFk9sTkT6Q9vNw3,1,Tico Santa Cruz,Merho
0P6MMwrT3gHj8oybdz6og7,7m7zHLfw3T0SAZxYVRrE5h,2,Tico Santa Cruz,Tchello
0PAwdeoAxkEEKHz3NGMds6,1DulRhAOLoXRZlrtZC6vR6,1,Inove Play Editora,Lincoln Ecke
0PAwdeoAxkEEKHz3NGMds6,4EkShFYZDc6Hj5OsZUafqA,1,Inove Play Editora,Xandi Gonçalves
0PAwdeoAxkEEKHz3NGMds6,4a1kRu8KwJyu3darqTEXEo,1,Inove Play Editora,Paulinho Pezak
0PAwdeoAxkEEKHz3NGMds6,4aRsnDHaD9DI0FSVZeNvys,1,Inove Play Editora,Moisés Ordine
0PAwdeoAxkEEKHz3NGMds6,4kodXBIq7fWK9Av6URgdDs,1,Inove Play Editora,De Padilha
0PAwdeoAxkEEKHz3NGMds6,4oBTF5SaSLTlsSDlsbk3h4,1,Inove Play Editora,Maurício Lima
0PAwdeoAxkEEKHz3NGMds6,56qVu4TtXlCflyBbqSyjlL,1,Inove Play Editora,Alexandre Flach
0PDqlUGugF5Jt6DZyATvfz,1okJ4NC308qbtY9LyHn6DO,4,Betty Wright,BloodPop®
0PDqlUGugF5Jt6DZyATvfz,2BbhX5uchM1L5h24d4tOLv,4,Betty Wright,Nija Charles
0PDqlUGugF5Jt6DZyATvfz,2ek65gdIyvuguXLsWZjLIW,4,Betty Wright,Lynn Williams
0PDqlUGugF5Jt6DZyATvfz,3PHuX7AdmDJEooyiAGr0Q2,4,Betty Wright,Martin Bresso
0PDqlUGugF5Jt6DZyATvfz,4qWY95Z5vXcmMLiqtpv3sZ,4,Betty Wright,Alexander Ridha
0PDqlUGugF5Jt6DZyATvfz,5QPC0y0M1cWS0g4llJFHlQ,4,Betty Wright,Rami Yacoub
0PDqlUGugF5Jt6DZyATvfz,5eKqhPrKad0J9xGAtq3rW7,4,Betty Wright,BURNS
0PDqlUGugF5Jt6DZyATvfz,66p9vla7X9GXa7ompXs7Xk,4,Betty Wright,Jeremiah Burden
0PGMxyFZ0Cu8CB0eulr1Sf,5WMgx7mBDGtkWcU3hPGVx2,1,Eren Cannata,Skyler Stonestreet
0PGMxyFZ0Cu8CB0eulr1Sf,6pIqJXrWHth17iGoiK0mPz,1,Eren Cannata,Justin Tranter
0PGr57BqZdyc5dyXYCc0FC,11Kg2hdniqzy7fgWcQgHWD,1,Bruce Driscoll,Erica Driscoll
0PHiin6bQggP8WzI7LgTtr,423v2uNcaWL76v3NNsO7i9,1,Aston Merrygold ,Geraldo Sandell
0PHiin6bQggP8WzI7LgTtr,5S4Aw94BUuvnKBKOUmsUBn,1,Aston Merrygold ,Marvin Humes
0PHiin6bQggP8WzI7LgTtr,5z81wP6gipgmBVbli1jFgp,1,Aston Merrygold ,Jimmy Thörnfeldt
0PHiin6bQggP8WzI7LgTtr,6QHGq0I3uX3cIw34le7dyR,1,Aston Merrygold ,BeatGeek
0PHiin6bQggP8WzI7LgTtr,6X1NUXOWFjsKH8v7gzllrU,1,Aston Merrygold ,Jonathan Gill
0PHiin6bQggP8WzI7LgTtr,7FZfg6QTCF1N76tcHSD110,1,Aston Merrygold ,Oritsé Williams
0PHiin6bQggP8WzI7LgTtr,7GfYjhj4AWyFZDg6wENnwr,1,Aston Merrygold ,Novel Jannusi
0PIhyTDO76ZlWZ9v1VJDLp,0tejaqKeMGfMxje3HiRJMs,1,John Ventura,Norman Landsberg
0PIhyTDO76ZlWZ9v1VJDLp,0wI2v917gHsRkC3HF5JHO7,1,John Ventura,Dante Smith
0PIhyTDO76ZlWZ9v1VJDLp,1qY9RvRpdojSZJOlaLYtaQ,1,John Ventura,Lauro Nyro
0PIhyTDO76ZlWZ9v1VJDLp,2jERE4QSznadrKD0zl4mhi,1,John Ventura,Felix Pappalardi
0PIhyTDO76ZlWZ9v1VJDLp,43hIDdMNNtLLXHCr8jV0KL,1,John Ventura,Leslie Weinstein
0PIq3Ga2qiy9PbrHWAAUfJ,0tqyBCHdmHV37hJj9ZYKZQ,1,"Bobby Session, Jr.",Megan Pete
0PIq3Ga2qiy9PbrHWAAUfJ,21y87UCN0zgZXUuC8owUtJ,1,"Bobby Session, Jr.",Tariq Anwar-Bassett Sharrieff
0PIq3Ga2qiy9PbrHWAAUfJ,5vc3qSf2cddD5PCHit9oZn,1,"Bobby Session, Jr.",Chelsia L. Reeves
0PJzLncBZywBr3a9Xvks3H,0yO6F1I9OTowoGSAzv1kOM,1,Alex Smith,Elliot Gleave
0PMTTDvszvMdc6qiwMmhQu,3Q5kS9vhDDTjmV69i9vlsB,3,Jpë Solto,Dan Ferreira
0PTsEjZ1edeFFV4AALzJ51,50JJSqHUf2RQ9xsHs0KMHg,1,Elijah Noll,Jon Bellion
0PTsEjZ1edeFFV4AALzJ51,6sd3MrIJWC85Jbgy1f4vnN,1,Elijah Noll,Colin Brittain
0PUerSQtT9qfXDtwxAyNsx,1NMNvHTaskIhqKTCYrTIhJ,1,Jacques Charles,Albert Lucien Willemetz
0PUerSQtT9qfXDtwxAyNsx,1dkK1r4IyXTkDOg4GYSX3Z,1,Jacques Charles,Albert Willemetz
0PUerSQtT9qfXDtwxAyNsx,5La2e8R1ozyQehF1UMXWzA,1,Jacques Charles,Maurice Yvain
0PUerSQtT9qfXDtwxAyNsx,6KdLwbjTGIu3giMB93T8yl,1,Jacques Charles,Channing Pollock
0PUerSQtT9qfXDtwxAyNsx,7tShjyqfFAng7y3av7FVwP,1,Jacques Charles,Pollock
0PaMHzpihIhIxQ2HcNbd04,1dZu1SGH5yPhB49Diu1oLI,1,Rick Orelha,Xandy
0PaMHzpihIhIxQ2HcNbd04,2QjMJCaCkAHDZz2Kt537sp,1,Rick Orelha,Lucas Arcanjo
0PaMHzpihIhIxQ2HcNbd04,3IMEatbnQs6Sumu77hmtOr,1,Rick Orelha,Keviin
0PaMHzpihIhIxQ2HcNbd04,7o2tVRAt5y7tw8wTaLOPty,1,Rick Orelha,Lionel
0PaojU56k939eLlSYoWvDH,5eaaETTgyFJAv1neNcQoXW,8,Peggy Farina,Bob Gaudio
0PdYAgG1mRlfdwwTRyk8g5,13Namx9iwUl1a57CcELGTb,1,Kenneth Loggins,Richard M. Sherman
0PdYAgG1mRlfdwwTRyk8g5,7n0XJOct9yv45fCWY3t0UJ,1,Kenneth Loggins,Robert B. Sherman
0PeHAPEweI7q0nif6pKG5L,1zoUYB5hBLsrGNSUW8EzvC,2,Ricardo Antony,Rege
0PeHAPEweI7q0nif6pKG5L,3BjwDUAFEmVPIoii9RI4kh,1,Ricardo Antony,Gustavo Lins
0PeHAPEweI7q0nif6pKG5L,4LODTFU44DVAKkZnRHR4Yv,3,Ricardo Antony,Arnaldo Saccomani
0PeHAPEweI7q0nif6pKG5L,54fWzduG2rpJ5Ywmr2DMSe,1,Ricardo Antony,Leo Shanty
0PeHAPEweI7q0nif6pKG5L,5FFvXbKZnMm95QfwylmC5x,1,Ricardo Antony,Umberto Tavares
0PeHAPEweI7q0nif6pKG5L,5FLWxz0mT9tEo7vqG4YNCN,1,Ricardo Antony,Altay Veloso
0PeHAPEweI7q0nif6pKG5L,5Yg2139v6FGvfDllrJdrRe,1,Ricardo Antony,Peninha Peninha
0PeHAPEweI7q0nif6pKG5L,6MSNC6l84I2ze49wtcU6Ub,3,Ricardo Antony,Thais Nascimento
0PeHAPEweI7q0nif6pKG5L,6WDhIaz3mKRmSMQtTjoVuj,1,Ricardo Antony,Fabinho Melo
0PfTeXM3LJmiHLMlEqB9VZ,0uaY0di7XeRtCJBXzRLJPt,1,Jon Esli Nascimento Melo,Ryan Pablo Brandão de Albuquerque Sousa
0PfTeXM3LJmiHLMlEqB9VZ,1US4WnPrvURCAdQnQ4tmil,1,Jon Esli Nascimento Melo,Jhonantan de Souza Moreira
0PfTeXM3LJmiHLMlEqB9VZ,5E8E3T9j0Uzmhh0UJKHg7P,2,Jon Esli Nascimento Melo,Caio Gabriel dos Reis Faria
0PgGqRDgiop1KBBUFahOla,124ICR5PbLtnfB1QR79POr,1,Bruno Pires,Lucas Zavala
0PgGqRDgiop1KBBUFahOla,1QHEj0wYuJnC1insollhW3,1,Bruno Pires,Brunno Alves
0PgGqRDgiop1KBBUFahOla,4aD1ibJiJnbjaPKsaVTpzI,1,Bruno Pires,Fernando Henrique
0PgGqRDgiop1KBBUFahOla,743eC5v4QGkoqxFEOYwt2D,1,Bruno Pires,Rogério Magno
0Pgy6pdn5oc95ayXvbo6ny,1epj7RhaAvpTkQUn3BZZZX,1,Luis Jimenez,Jose Andrés Benitez
0Pgy6pdn5oc95ayXvbo6ny,4j0Oi9KU6tQB5SV80mQNHO,1,Luis Jimenez,Andy Clay
0Pgy6pdn5oc95ayXvbo6ny,5gAZmFGNdsPKAnNe10MSqd,1,Luis Jimenez,Jean Carlos Santiago Perez
0PhDz7DHCM9e9ljPS9b7H5,3H42L6ATUCWksEATzS23lY,1,Arnaldo Passos,Geraldo Pereira
0PjcWgNpcDnysiZ9Z0Qj7V,0dqXVtsiiwYiCBPLgeTtRb,1,Diederik Van Elsas,Micah Premnath
0PjcWgNpcDnysiZ9Z0Qj7V,5o6VPcy7Jtz0dVjezFbvA8,1,Diederik Van Elsas,Parrish Warrington
0PjcWgNpcDnysiZ9Z0Qj7V,6nr0etxSV6SAyOvjUFSK60,1,Diederik Van Elsas,Amy Allen
0Pk8gEE08A3BVU3gNns9Tk,0qe8u5SLpk6pWqXhX4D9a1,2,Robert Watson,Donald Degrate
0Pk8gEE08A3BVU3gNns9Tk,0tqyBCHdmHV37hJj9ZYKZQ,2,Robert Watson,Megan Pete
0Pk8gEE08A3BVU3gNns9Tk,2UHi4QirtKH7KsY5tqMvNU,2,Robert Watson,Dalvin Degrate
0Pk8gEE08A3BVU3gNns9Tk,4xuzBGuwwWDJOVW1am8Wl3,2,Robert Watson,Omar Perrin
0Ppz3sPfKHC9I4fXLtTHcA,0ksQc6GfHf4LnrMllpB5fe,1,Kaique Barbosa,Nathan Garcia
0Ppz3sPfKHC9I4fXLtTHcA,2uFsmWGLX74FdgSCtwOYj7,1,Kaique Barbosa,Renan Da Silva
0Ppz3sPfKHC9I4fXLtTHcA,37zvRI9Yh521bme84Nw2hf,1,Kaique Barbosa,Daniel Hunter
0Ppz3sPfKHC9I4fXLtTHcA,3TljY2GGZiCWvUsDaS6ZL3,2,Kaique Barbosa,Ruan Lima
0Ppz3sPfKHC9I4fXLtTHcA,4YCXzSBOzvt0ha6Pxwja9L,4,Kaique Barbosa,Flavio Cesar Castro
0Ppz3sPfKHC9I4fXLtTHcA,5sWN8X7E0Mesym9oMovDlM,1,Kaique Barbosa,Kevin Zanoni
0Ppz3sPfKHC9I4fXLtTHcA,6HXHXWi9lhcNJis1qRMW2x,1,Kaique Barbosa,Matheus Souza
0Ppz3sPfKHC9I4fXLtTHcA,6z6gId40TAxm6a91EB1xnC,1,Kaique Barbosa,Leonardo Figura
0Ppz3sPfKHC9I4fXLtTHcA,78UDckNRBgxC6pRUO9vL5l,1,Kaique Barbosa,Matheus Figueiredo
0PqjxXoOdyBSn4eMk1E7Bb,10wUvXMMame8w1wBnQq4Yo,2,Carl Ryden,Kirstyn Johnson
0PqjxXoOdyBSn4eMk1E7Bb,75aiMKKxzFHGFRxyLwvL2d,2,Carl Ryden,Liam O'Donnell
0PqjxXoOdyBSn4eMk1E7Bb,7HTezmDvcOm6KJZKbzhalw,2,Carl Ryden,Bryn McCutcheon
0PqjxXoOdyBSn4eMk1E7Bb,7y8BZIwaNxyk03JNpfqJAQ,2,Carl Ryden,Briannah Donolo
0Pu5ZgcelyoEkn0ZgIliYm,58O7f23Ec617q4rugiNYbp,2,Evaldo Gouveia,Jair Amorim
0PuK96EEx2hrSEZCI3nO1Y,0QBbbZ3b6XHCLmGCwogSbO,1,Cristian Camilo Suárez Molano,Melissa Leite dos Santos
0PuK96EEx2hrSEZCI3nO1Y,7gdpycxKZpr93dYa47Uwb2,1,Cristian Camilo Suárez Molano,Patrick Ribeiro de Menezes
0PvZ39x1C7TjEYM1FW0Uks,1xb9o60t5DYbr8R1WEdJk7,1,Rich Love,Wayne Andrew Wilkins
0PvZ39x1C7TjEYM1FW0Uks,3L2FfpWlodTOdc7n7fFF0S,1,Rich Love,Sam Watters
0PvZ39x1C7TjEYM1FW0Uks,4ve8fR8Ufx57G4LGihlgpd,1,Rich Love,Louis Biancaniello
0Px73i0Gg7hJ428FFjhQhH,0VSgciOd32tP2Yna1w4vDr,1,Monsueto,Baden Powell
0Px73i0Gg7hJ428FFjhQhH,4X1q9UZChHSQ6fQZqi0GTy,1,Monsueto,OSWALDO MOLLES
0Px73i0Gg7hJ428FFjhQhH,5HlnN6xF2MD87KhGRmCRTd,1,Monsueto,Vinícius de Moraes
0Px73i0Gg7hJ428FFjhQhH,5Znx4PG5UsUitigaJnmZX3,3,Monsueto,Flora Matos
0Px73i0Gg7hJ428FFjhQhH,7vTlV3ajnMxl5l0ahupUeP,1,Monsueto,Adoniran Barbosa
0Q5CNBcXqTB5NE4cHNwzKW,7wRCKMWe6GQPUDr8CauOmf,1,Paul Webster,Jerry Livingston
0Q6BhSCmSBOwjvA1ir24ks,1F2O3DRVxnlgezQomFxDtH,1,Junyor Silva,Filho Reis
0Q6sCbFppz1bcF6WsU3jXy,5JOSZyx95Op5w6k1H9wRBW,1,Richard A. Whiting,Neil Moret
0QAjuB54V29PdceQCHXq2i,0pTklYPGOTeu00nkkr5QeM,1,ADP,Magnus Klausen
0QAjuB54V29PdceQCHXq2i,1aTIrl45DDSEalrLmYTcJF,1,ADP,"Steven ""Lenky"" Marsden"
0QAjuB54V29PdceQCHXq2i,2vik8lyw8WiALKMJK7C3hn,1,ADP,Ebenezer
0QCjdltvL9ZrRhayylw97h,1I4oftvxH575IXdjPgZaN3,3,Kory Miller,Jake Espy
0QCjdltvL9ZrRhayylw97h,3tp02zEOrSwUCGYz23WK0b,3,Kory Miller,Jason Stocker
0QIyNf3hvydHOvX6iSIovy,7a3bVAbisKaYFx3fBXY5EJ,1,Rafael Arcaute,Rene Perez
0QJzliu9HBDPA2nhBFIUg4,0WqCpZiAvxQ3K5CCAzRFwd,1,Daniel Luis Rodriguez,Esteban Higuita Estrada
0QJzliu9HBDPA2nhBFIUg4,0f4LDQu2Wo0MdWjH7Kcms5,1,Daniel Luis Rodriguez,Alejandro Ramirez
0QJzliu9HBDPA2nhBFIUg4,0wC47zFcbPEehbC5KdzWfk,1,Daniel Luis Rodriguez,Adrian Llandel Veguilla Espada
0QJzliu9HBDPA2nhBFIUg4,15fveXhoOzll4nI0OfIdEC,1,Daniel Luis Rodriguez,Ricardo “Fresh Kid Cue” Quijano
0QJzliu9HBDPA2nhBFIUg4,1IukdmuouDcZI0GxXg9FrA,1,Daniel Luis Rodriguez,Luis Mena Desarden
0QJzliu9HBDPA2nhBFIUg4,1wris069qKoTT3nx5Z4vbw,1,Daniel Luis Rodriguez,Pedro David Daleccio Jr
0QJzliu9HBDPA2nhBFIUg4,2xcb3hlbH8gbjKaz3qdho2,1,Daniel Luis Rodriguez,Llandel Veguilla Malave
0QJzliu9HBDPA2nhBFIUg4,3VShFqm3d7S4ZShcOfYHL5,1,Daniel Luis Rodriguez,Matthew Cristobol
0QJzliu9HBDPA2nhBFIUg4,3q5x4jZR50j6LOytuUDysS,1,Daniel Luis Rodriguez,Simon Restrepo
0QJzliu9HBDPA2nhBFIUg4,3qM64hy7322Y1u9tBcyEn8,1,Daniel Luis Rodriguez,Ricardo Jose Quintero Garzozi
0QJzliu9HBDPA2nhBFIUg4,3v7YDFZMXt2NzZEqy2Y0qH,1,Daniel Luis Rodriguez,Giovanny Fernández
0QJzliu9HBDPA2nhBFIUg4,3v8cB2OINVePCi5FV0ANDR,2,Daniel Luis Rodriguez,Salomón Villada Hoyos
0QJzliu9HBDPA2nhBFIUg4,4eh5aftEELHJAzQSlNshqH,1,Daniel Luis Rodriguez,Francisco Ivan Rivas Reyes
0QJzliu9HBDPA2nhBFIUg4,5F75W0uiyKPrfHxlXUPvMJ,1,Daniel Luis Rodriguez,Bryan Castro Sosa
0QJzliu9HBDPA2nhBFIUg4,5RRrBmoGH5fpnnJ8C45bhC,1,Daniel Luis Rodriguez,Gadiel Veguilla
0QJzliu9HBDPA2nhBFIUg4,5oPNkf0abs2Zvcbc2eh5b6,1,Daniel Luis Rodriguez,Gabriel Stephen Blizman
0QJzliu9HBDPA2nhBFIUg4,6dbvpXoB7oI3SPfq1VacIE,1,Daniel Luis Rodriguez,Philip Kavuma-Ssemwogerere
0QJzliu9HBDPA2nhBFIUg4,72lriwm66JuBBHY10gQmdj,1,Daniel Luis Rodriguez,Cesar Enrique Oyola Andino
0QJzliu9HBDPA2nhBFIUg4,7pNc1p5vzo8QlRAdxMZW0y,1,Daniel Luis Rodriguez,Ismael Guerra
0QJzliu9HBDPA2nhBFIUg4,7sFgNd1CQsZ7IMejVj7v6K,1,Daniel Luis Rodriguez,Eduardo Gonzalez
0QJzliu9HBDPA2nhBFIUg4,7tkKTVvbW3ivOwtKhRs1Kg,1,Daniel Luis Rodriguez,Benson Bazilme
0QJzliu9HBDPA2nhBFIUg4,7wSMHOtBcevJ9F2UI75SYk,1,Daniel Luis Rodriguez,Luis Francisco Cortes Torres
0QJzliu9HBDPA2nhBFIUg4,7zSTQSGINtDFSgJcym3v7Z,1,Daniel Luis Rodriguez,Carolina Giraldo Navarro
0QRmYyPJ4gzQmSVWMYgF2d,3IMEatbnQs6Sumu77hmtOr,1,Bruno Chelles,Keviin
0QRmYyPJ4gzQmSVWMYgF2d,44C21oZdrybmbaepup96M2,1,Bruno Chelles,Rod 3030
0QRmYyPJ4gzQmSVWMYgF2d,72pBLc3vssn8z0zaNrSyC5,1,Bruno Chelles,Lk
0QSZacxoCarKkT9R6KRQRA,19828O4Ll4ssUYK2fDyhL8,1,ADELIO JOSE ALVES LOPES JÚNIOR,KAIKY BRUNO SCHMIDT
0QSZacxoCarKkT9R6KRQRA,1KUotzT6RyHeYULudlgo5M,1,ADELIO JOSE ALVES LOPES JÚNIOR,Otavio leal Fernandes
0QSZacxoCarKkT9R6KRQRA,1YlZ7owAWHOYLLjuUqXx18,2,ADELIO JOSE ALVES LOPES JÚNIOR,Felipe Nogueira Rocha
0QSZacxoCarKkT9R6KRQRA,3DFaTWfesiczDK8PJ8Ebv8,2,ADELIO JOSE ALVES LOPES JÚNIOR,WILLIANS PORTELA DA SILVA
0QSZacxoCarKkT9R6KRQRA,5gzlC84JGTXgpaUZIBabHG,2,ADELIO JOSE ALVES LOPES JÚNIOR,YAGO BRAYN GONCALVES BISPO
0QUCy5IQKJ43cGdZhxkRi2,1pxn9JYpUkzVAv8bCG2mkM,1,Yogesh Tulsiani,Romeo Testa
0QUCy5IQKJ43cGdZhxkRi2,1ryt6vkQS5DguWDXzHpGFx,1,Yogesh Tulsiani,Leon Rolle
0QUCy5IQKJ43cGdZhxkRi2,4Ri1tBTX5xO3WNobdRKNkV,1,Yogesh Tulsiani,Deleon Blake
0QUCy5IQKJ43cGdZhxkRi2,5HMoOvGsR4cs8nJrmj5PUG,1,Yogesh Tulsiani,Piers Aggett
0QUCy5IQKJ43cGdZhxkRi2,7CV9nbhsHl3tlKAzrOZ0Cu,1,Yogesh Tulsiani,Kesi Dryden
0QUCy5IQKJ43cGdZhxkRi2,7cz124Ll58iZ6MeqQMA8gp,1,Yogesh Tulsiani,Amir Amor
0Qcck01VkDBdhj1AyEcuk2,1RDZm2RB5ZFN2EquZEk43V,1,Mario Cleide,Riquinho
0Qcck01VkDBdhj1AyEcuk2,1psocNcB9zfUOkwiKZcSfq,1,Mario Cleide,Marquinho Indio
0Qcck01VkDBdhj1AyEcuk2,4KsGSSYIyBzLBpS9w3u9nr,1,Mario Cleide,Marcos Aurelio Goncalves Nunes
0Qcck01VkDBdhj1AyEcuk2,4di6ZLJ6w6OJEcFONe9Ui3,1,Mario Cleide,André Renato
0Qcck01VkDBdhj1AyEcuk2,6UJLt90OQriJQOMFvoUJmp,1,Mario Cleide,Claudemir
0Qe12n3VFjYkPyH4JLwjdS,0TwzjYAIIycwdcoHVyNp0g,1,Bruno Neri de Oliveira Soares,Francisco wellington Alves
0Qe12n3VFjYkPyH4JLwjdS,1P6RiNHRbfBTzWAwOfphn1,1,Bruno Neri de Oliveira Soares,Kauã Ricardo Souza Jaques
0Qe12n3VFjYkPyH4JLwjdS,1enLun54rBSUBjJDSzyKFL,1,Bruno Neri de Oliveira Soares,Tony Aldair Pereira Silva
